title,rate,cuisine,location,address,street,price_from,price_till,url,description,opening_hours,wifi_available,smoking_area_available,outdoor_seat_available,full_time_available,vip_room_available,reservation_available,parking_area_available,review_11,review_12,review_13
Ah Mei Cafe,3.98,['Kafe'],Setiabudi,"Setiabudi One, Lantai 1","Jl. HR Rasuna Said, Setiabudi, Jakarta Selatan",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/jakarta/ah-mei-cafe-setiabudi,,Senin - Minggu (10:00 - 21:00),False,True,False,False,False,True,True,"Bingung mau lunch apa di kantor, akhirnya nyobain ini bareng temen kantor. Ini pertama kalinya juga cobain makanan mereka karena kalau ketemu tempat ini di mall gak kepikiran untuk cobain. Pas datang kemasannya cukup rapi sih, kuahnya dipisah dengan makanannya jadi gak keburu bengkak.1. Ipoh Chicken HorfunBentuknya ini mirip kwetiau tapi versi lebih lebar dan tipis, pas baru buka kemasannya wangi smokednya menggoda banget sih dan pas dimakan juga berasa smokednya. Kuahnya tipe yang coklat dan gak terlalu banyak, jadi pas banget gak ilangin wangi smoked horfunnya. Toppingnya ada ayam suwir dan jamur shitake, manis dan gurih rasanya. Suka sih sama rasanya, tekstur horfunnya juga enak, kenyal dan agak lembek.","Kesini pas penebalan ppkm mikro, jadi jam 8pm tutup. Kesini jam 6.45pm di hari kerja, sepi banget, cuma ada 2 orang tamu lain pasangan paruh baya.Disini saya pesan laksa singapore, roti prata pisang coklat dan ah mei milk tea special. Pelayanannya sigap dan makanan tersedia cepat. Untuk porsinya sendiri cukup ya, dan mengenyangkan. Ini pertama kalinya saya makan laksa, rasanya enak, kuahnya kental dan gurih, ada potongan kerang kecil kecil, dan mie ny unik. Untuk milk tea nya biasa aja, ga seistimewa namanya. Untuk roti prata nya sendiri, cukup besar dan bisa dinikmati bersama sama. Pisang dan coklatnya melimpah didalam lapisan rotinya.Tempat makan ini berlokasi di lantai 2 setiabudi one, tempatnya bukan yang instagrammable tapi rasanya…gausah diragukan dan harganya terjangkau. Jadi penasaran menu lainnya ^^","Tempatnya nyaman,Makanan & Minumannya enak2,Mie Sop Tom Yum Seafoodnya, lain dari yg biasa.Mienya lembut & kenyalnya pas.Kuah Tom Yum nya sedaappp.Teh O nya juga enak,Mie Tom Yam & Teh O nya nggak bikin mual."
The People's Cafe,3.77,['Kafe'],Thamrin,"Grand Indonesia Mall, Lantai 5, West Mall","Jl. MH Thamrin, Thamrin, Jakarta Pusat",Rp. 100.000,Rp. 200.000,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-thamrin,,Senin - Minggu (10:00 - 22:00),True,True,False,False,False,True,True,"Pelayanan nya yg baik,staffnya ramah,makanannya beragam keunikan dan minuman yg nyegerin
Juaranya nasi goreng sih disajikan menggunakan tungku membuat tampilan lebih menarik dan rasa nya yg sangat istimewa the best lah pokoknya.","Posisinya sudah jam 11 kurang, dan bingung mau makan apa… akhirnya cobain The People’s Cafe (fun fact: aku belum pernah makan jadi ini first time trying juga hehe)Masih sepi, banyak yang kosong, masih tenang banget deh, pelayanan ramah & kita pesen melalui scan qr code.Untuk makanannya aku pesen• Nasi Goreng Chili Oil: SURPRISINGLY ini enak banget! Gak gitu pedes tapi enak!! Terus porsinya lumayan banyak jadi cukup kenyang deh makannya.• Kentang Goreng: ini juga enakkk, bumbu Jagung Bakar tapi ada beberapa bagian yang kalo dimakan tuh asin banget, keasinan, jadi gak gitu merata kali yaa bubuknyaUntuk minuman aku cobain Lemongrass & pesen lagi Lychee Tea. Overall sih suka-suka aja tapi emang soal harga, cukup pricey ya mengingat harta 1nya bisa 35-40ribuan. 😁Pas jam makan siang langsung membludak dan rame banget hingga waiting list, aku disana sampai jam 13.30an dan masih rame juga.","People cafe reopening di GI, sekarang makin banyak jajanan2 gerobakan gitu ya, kita kali ini cobain nasi goreng gila level mulut netizen yg pedes mampus dan mie nyonya bun, nasi gorengnya porsinya rada dikit tapi toppingnya banyak banget sosis, bakso ada acar san lengkap dengan kerupuknya, nasi gorengnya tipikal yang gak terlalu kering gitu rasanya sih oke lah standar aja, ya masih kalah sih sama rasa nasgor abang2🤪, trus mie nyonya bun, mienya gurih rada light gitu tapi toping ayamnya rasanya enak gurih asin, dicampur sambel baru jos lah karena sambelnya sambel bawang gitu."
Kopi Se-Indonesia,3.83,['Kafe'],Kelapa Gading,"Ruko Graha Boulevard Timur, Blok ND1 No. 23","Jl. Boulevard Timur Raya, Kelapa Gading, Jakarta Utara",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/jakarta/kopi-se-indonesia-kelapa-gading,,Senin - Minggu (08:00 - 23:00),True,True,True,False,False,True,True,"Kesini booking waktu ramadhan kemarin, per orangnya dikenain 100an kalo ga salah, tempatny bagus instagramebel banget untuk foto2 cuman sayang lantai paling atas aga panas, rasa makananny juga pas.","Setelah terima rapor, main dulu ke @kopiseindonesia. Happy Holidayyy ❤️❤️I ordered,1. Aromatic Oat Latte Idr 35.4542. Toast Ham & Cheese Idr 43.6373. Kopi Gula Aren Idr 27.2734: Strawberry Tea Idr 24.546My fav is Aromatic Oat Latte.Untuk service, hmmmm biasa saja. Kurang senyum.📍 KOPI SE INDONESIAKomp. Graha Boulevard Timur Summarecon, Kelapa Gading, Jakarta Utara#kopiseindonesiakelapagading #kopiseindonesia","Install perginkuliner demi bs review pengalaman hari ini makan di kopi- seindonesia ini...suka sm spagetti aglio olionya yg beda dr yg lain...dan gk kalah enak dgn yg lain...tekstur yg gk kering dan brasa bgt bumbu nya..harganya jg gk pricey ..lumayan terjangkau..tempatnya jg enakk bgt, spageti carbonara jg enak..pastii akan balik lg ksini !"
Saudagar Kopi,3.85,['Kafe'],Menteng,,"Jl. H. Agus Salim No. 26F (Sabang), Menteng, Jakarta Pusat",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/jakarta/saudagar-kopi-menteng,,"Senin - Kamis (07:00 - 22:00), Jumat (07:00 - 24:00), Sabtu (09:00 - 24:00), Minggu (08:00 - 23:00)",True,True,True,False,False,True,True,"Salah satu coffee shop yang berlokasi di daerah Sabang Kuliner, Jakarta Pusat. Letaknya dekat dengan Toko Bahagia, salah satu toko alkohol yang infonya cukup terkenal. Oke, oot. Dilihat dari luar, coffee shop ini terlihat kecil, tapi ternyata ada lantai 2 yang bisa digunakan untuk para perokok bercengkerama. Kira-kira coffee shop ini muat untuk -+20 orang. Di dalam ruangan cukup nyaman, musiknya era 90s/80s which I like dan suaranya tidak terlalu kencang/bising, sehingga nyaman untuk ngobrol. Parkir motor dan mobil hanya bisa di pinggir jalan seperti para pengunjung Sabang pada umumnya. Aku pesan Hot Cappuccino dengan harga  33k belum termasuk pajak service 2.5% + 10%. Lumayan juga sih harganya kalau ditambah pajak hehehe. Menurutku porsi Hot Cap cukup sedikit dibandingkan beberapa coffee shop yang menjual hot cap. Terkait rasanya, sesuai Hot Cap yang ada pada umumnya dan aku rasa kopinya cukup strong which i like it. Cuma sayangnya ya sizenya terlalu kecil bagiku yang kalau minum kopi cepat sekali habis.My coffee partner pesan Ice Cafe Lattee dengan harga 39k belum termasuk pajak. Tadi aku coba, untuk rasa kopinya tidak terlalu strong bagiku, ukurannya pas, cukup banyak porsinya.  Overall, untuk rasa hot coffee rekomen dan efek kafein lumayan awet, in case kalian mencari kopi untuk booster semangat. Cobain!","Selesai makan di jalan sabang mau kopi mampir kesini. Ingat pernah mampir beberapa tahun yang lalu. Pesan hot americano saja untuk dibawa, ternyata tempatnya ramai pengunjung walaupun kecil. Kopi nya enak strong rasanya, tapi gelasnya kecl dan cukup mahal.","Pertama kalinya kemari, karena ada meeting disini..unik loh kedai kopi saudagar ini biarpun ga begitu luas tempatnya tapi ketika masuk kedalam lu bakal ngerasain rasa sederhana dan nyaman. Menu² jg menarik banyak jajanan jadul gitu..kaya misalkan colenak, kue cubit, singkong goreng, pisang goreng..dan wadah² penyajiannya pun menurut gue lucu²..singkong gorengnya sih wajib cobain manteb, soalnya singkong gorengnya tuh wangi, berbumbu, dan cocolannya sambal ijo gitu••FULL REVIEW ?Follow & Visit (instagram, youtube, tiktok)@vandyaugustlife"
Kotta Kopi,4.06,['Kafe'],Kelapa Gading,,"Jl. Kelapa Nias Raya Blok PA3 No. 1, Kelapa Gading, Jakarta Utara",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/jakarta/kotta-kopi-kelapa-gading,,Senin - Minggu (10:00 - 22:00),True,True,True,False,False,True,True,"Cuaca kelapa gading lagi panas2nya, pengen ngadem sebentar sambil duduk santai, akhirnya kita ke cafe dekat rumah aja. Aku berkunjung jam 3 sore, suasana di dalam kotta terpantau banyak pengunjung. Aku beli minuman : kotta flavour latte ice rum dan tropical mango yakult. Rasanya fine, kopinya ga terlalu strong , manisnya pas. Cocok untuk menemani santai sore. Lalu non coffee nya jg manisnya pas, mango nya berasa tipis tp okelah. Harga standart cafe. Termpatnya oke, dekat rumah dan samping alfa jadi aku sering mampir ke sini. Pelayanan baik.","Lagi pengen cari tempat ngopi yang cocok untuk wfh/wfc di sekitar rumah, Akhirnya balik lagi ke kotta kopi deh, yang sudah pasti rasanya enak dan wifinya kenceng.Kali ini aku dan suami pesen kopi anak kotta (16k+), ice tropical mango tea (15k+) dan cireng bumbu rujak (23k+), harga blm termasuk mdr dan tax. Jadi total kita bayar 62rb untuk 3 menu, terjangkau ya.Pelayanannya oke dan cepat. Suasananya jg cozy, dan juga cocok untuk ngadem dan ngumpet dari panas terik matahari siang hehehe.Kalau bisa membership kyknya uda daftar nih aku hehehe","Menu yang saya pesan Osmanthus Manggo Tea.Rasanya soft manis, lumayan seger, enak banget.Rekomen nih.."
Kopi DOMU,4.09,['Kafe'],Tebet,,"Jl. Tebet Barat IX No. 58, Tebet, Jakarta Selatan",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/jakarta/kopi-domu-tebet,,Senin - Minggu (07:00 - 22:00),True,True,True,False,False,False,True,"Mampir ke kedai kopi yang satu ini sesudah mampir ke kedai minuman sebelah. Lokasinya berseberangan dengan Pasar Tebet dan seating areanya terdiri dari indoor maupun outdoor.Musiknya lumayan kencang, namun tidak begitu ramai dan ada stop kontak di beberapa meja sehingga nyaman buat WFC. Harga makanan juga terjangkau dan sudah nett no ++.Saya mencoba :1. Kopi B Aja (Rp. 18.000, Regular)Kopi yang satu ini menggunakan gula aren dan saya request gula setengah takaran. Rasa manisnya masih oke, kopinya cukup terasa dan rasanya kerasa agak milky creamy namun tidak meninggalkan after taste berlebih.Selain itu rasa susunya juga tidak super dominan.",Jadi hari ini dapet kiriman sogokan dari temen. Dibeliin ice chocolate sama croffle original. Ice chocolatenya sih enak tapi agak pait. Nah crofflenya lembut terus manis keknya ada gulanya dan ada 2 pcs,"IG & TikTok: @suka.kulineranDari awal buka, udah kepo bgt sama tempat ini karna punya nya Selebgram ternama hehe.. dah gitu konsep tempatnya ya lucu aja gitu, tp pas dateng ya ok nih buat nongkrong, trus gak begitu besar jg..Pelayanannya asyik dan baik..Aku cobain menu yg cukup Best Seller nya, Es Kopi Susu Domu pastinya 4,5/5⭐️ 18k, ini enak! Buat aku cocok bgt minum es kopi ini, kopinya berasa tp gak yg strong bgt, teksturnya creamy dan manisnya pas.. trus cobain non coffee yg Domupple Pie 4/5⭐️ 24k, unik bgt dan aku baru nemuin menu kayak gini. Jadi ini susu, pakai apple pie yg di hancurin, rasa apple pie nya cruncy, apelnya berasa, manisnya jg pas.. dan memang perpaduan yg unik dan pas..Soal harga disini masih cukup bersahabat kok guys dgn rasa yg worth it. Wajib order es kopi susu nya, enak!!"
Raffa Cafe & Coffee,4.06,['Kafe'],Cengkareng,"Ruko CBD, Blok N No. 8, Green Lake City","Jl. Green Lake City Boulevard, Cengkareng, Jakarta Barat",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/jakarta/raffa-cafe-dan-coffee-cengkareng,,Senin - Minggu (10:00 - 21:00),True,True,False,False,True,True,True,"Beberapa bulan lalu cobain sih Raffa Cafe & Coffee. Untuk tempatnya sih lumayan pewe buat ngumpul sama temen., servicenya juga ramah banget. Nah, untuk makanannya disini aku pesen Agio Olio Tuna : untuk toppingnya sih ga pelit ya, cuma sayang tekstur aglio olionya terlalu oily jadinya becek banget, sama rasanya kurang gurih. Untuk minumannya aku pesen caramel latte. untuk kopinya lumayan strong tapi enak sih. IG : egabrielapriska","Hari terakhir berburu memutuskan untuk berburu ke cengkareng sekaliaan mau cobaiin tea amo selanjutnya.Raffa cafe ini menurut aku bentuknya lebih ke arah cafe keluarga, tempatnya ada 2 lantai dan di lantai atasnya ada semacam private room untuk meeting gitu, jadi kalo mau ada meeting di area cengkareng bisa banget kesini.Tempatnya juga bersih loh dan kids friendly karena setau aku tidak ada smoking area.Untuk menu nya juga banyak dan ada makanan nya juga, disini sekaliaan makan siang,aku pesen kwetiaw telur asin, unik banget dan rasanya juga unik, turns out malah enak lohh...sampe sekarang terngiung ngiung sama si kwetiaw telur asin nya. Aku juga cobaiin chicken wings nya temen aku,rasanya sih biasa aja tapi lumayan kalo iseng-iseng.Untuk kopi nya sendiri aku pesen caramel latte, menurut aku kopi nya strong bangettttt, bagi yg suka kopi strong ini cocok sih, tapi kalo aku gak kuat kopi strong jadi abis minum setengah gelas langsung pusing huhu.Untuk pelayanan juga super friendly.8/10","Diajakin Berburu Kopi ke sini sama Tim Perkul. So happy bisa nemu tempat nyaman begini di sekitaran cengkareng.Pas dateng gada siapa², pelayanannya ramah dan sopan. Tempat duduknya juga di silang² biar gampang jaga jaraknya. Aku order peach tea karena lagi kepanasan banget wkwk. Sungguh segernya puoll, ga dapet potongan buahnya sih, jadi kayaknya cm sirup peach gitu, ga kemanisan, pas banget buat ngusir panas hahaha. Pastrynya cobain yg smoked beef. Lumayan enak, dalemnya ada smoked beef tp menurutku gada bau² smoked beef. Cuma kayak beef patty tipis gitu. Ada cheesenya. Lumayan enak lah, lembut juga.Chicken wingsnya juga lumayan enak, ga berminyak, ada pedes manisnya. Sama cobain kopinya, es kopi gula aren tapi namanya Brazpresso. Suka karena ga bikin mules dan gak asem.Mungkin kalo lagi mumet wfh, bisa kabur ke sini hahahahaa"
N.O.B Cafe & Patisserie,3.93,['Kafe'],Sudirman,Chillax,"Jl. Jenderal Sudirman Kav. 22 - 23, Sudirman, Jakarta Pusat",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/jakarta/n-o-b-cafe-dan-patisserie-sudirman,,"Senin - Jumat (08:00 - 22:00), Sabtu - Minggu (07:00 - 22:00)",True,True,True,False,False,True,True,"Weekend main ke chillax, pilih nongkrong disini karena biasanya kalau hari kerja malam hari selalu ramai. Pesan langsung bayar di kasir, dan jika sudah ready ambil pesanan sendiri, tidak diantarkan. Pesan Almond Croissant, Chocolate Dark Noir dan Caramel Macchiato. Pastry dipanaskan terlebih dahulu, tempat makan hanya outdoor jadi agak panas dan gerah, pilihan pastry/cake lumayan beragam.Caramel machiato-nya tidak terasa kopinya, caramelnya juga tidak banyak, tidak creamy. Almond croissant enak karena almondnya meleleh didalam, manis kacang. Chocolate dark noir rasanya coklat banget, pahit coklat, enak. Disini ada colokan juga jadi cocok buat wfc kalau kuat sama panas dan gerah.",Kue dengan rasa nusantara. Kalao dimakan kayak klepon ini.Jadi kuenya warna hijau bagian kuar ditabur serpihan kelapa. Terus ada gula jawanya deh ini tapi ditaroh terpisah jadi pas makan baru semacam disuntik keluarin gitu saucenya.Pas dipotong baru dalamnya model kueh gitu. Enak sih saya suka sama rasanya. Citarasa nusantara kuenya rapi dimodelin kue jaman now. Ukurannya juga termasuk lumayan. Puas jadi makan seporsi kuenya. Cuma untuk sauce coklatnya tapi kurang dengan porsi kue yg lumayan tapi saucenya paling hanya untuk beberapa gigitan. Mungkin memang untuk pelengkap saja ya.,"Cafe yang berlokasi di Chillax Sudirman, cocok buat brunch atau sekadar ngopi santai saat break kerja.⁣⁣Engga cuma kopi tapi ada berbagai macam pastry dan menu makanan lain. Area dine in disini semua outdoor.⁣Menu kopi Arabica Gula Melaka nya enak nih, manisnya pas dan kopinya tetap strong. Gelasnya juga besar nih."
Kopi Konnichiwa,4.2,['Kafe'],Rawamangun,,"Jl. Balap Sepeda No. 61, Rawamangun, Jakarta Timur",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/jakarta/kopi-konnichiwa-rawamangun,,"Senin - Jumat (07:00 - 20:00), Sabtu - Minggu (09:00 - 20:00)",True,False,False,False,False,False,False,"Lemon plus yakult. Nyegerin sih rasa nya, pas manis dan asam nya. Per cup nya 23k.",Siang-siang sehabis makan butuh minum kopi akhirnya mampir kesini. Tempatnya di samping jalan besar sehingga mudah ditemuin. Lagi ada promo buat hazelnut lattenya akhirnya nyoba. Hazelnutnya cukup kerasa dengan lattenya. Pelayanannya cukup baik dan tempatnya cocok buat rehat sejenak dari kesibukan kerjaan. Mungkin akan nyoba lagi buat yang non-coffee nya.,"Nyobain minuman coffee dan non coffee dari Kopi Konnichiwa. Es Kopi Godzilla Latte.Komposisinya Espresso, Charcoal, Freshmilk. Minuman ini salah satu signature drinks di Konnichiwa.Kopinya berwarna kehitaman karena ada charcoalnya. Terasa creamy, kopinya cukup terasa, chocolatey. Dengan gula yang normal manisnya terasa pas. Enak deh, recommended. Untuk non coffee saya cobain  Es Hiroshima komposisinya Regal biskuit, freshmilk dan rum syrup. Ini juga enak deh regalnya banyak, rum syrupnya pas. Dengan level gula yang normal rasa manisnya pas."
Kopi Krintji,4.2,['Kafe'],Blok M,,"Jl. Kerinci Raya No. 2, Blok M, Kebayoran Baru, Jakarta Selatan",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/jakarta/kopi-krintji-blok-m,,Senin - Minggu (09:00 - 22:00),True,True,True,False,False,True,True,"Ini ngeliat di googlemaps, ratingnya tinggi dan reviewnya banyak serta telah berdiri dari tahun 2017. Susah kan coffeshop bertahan selama itu? Mari kita breakdown.Tempatnya sendiri luas terdiri dari 2 lantai, di lantai 1 ada 2 spot indoor dan 1 spot outdoor, yang diatas belum selesai lagi proses renovasi. Aku kesini lagi hujan-hujan pilih indoor yang deket kitchen serta kasir. Untuk pelayananya baik, power outlet tersedia di berbagai titik indoor, acnya pun juga dingin serta espressonya high end menggunakan la marzocco. Hmmm.Untuk makananya aku memesan1. Es Kopi Susu Abang (4,6/5)Ini Kopi susu + add on salted caramel, karakternya creamy serta gurih gurih gimana gt, kopinya sih menurut aku soft dan light tapi bisa dinikmati dengan nyaman. Cuman menurut aku pribadi sih ini kemanisan2. Nasi Goreng Pedas Sei Sapi (5/5)Ini aku suka pake banget, harganya cuman 35k tapi daging slicenya banyak banget, porsi nasinya lumayan besar dan nasinya aman untuk dimakan serta ada empingnyaa. Bumbunya sendiri strong menurut aku, ada bombainya dan pedesnya nampol banget padahal udah aku minta untuk jadi medium. Kalo ditanya kurangnya, timun ataupun sayuran lainya absen sihDisini ada penunggunya kucing oyen dan disediakan juga permainan seperti uno stacko kalo ramean enak sih, sayang aku sendirian. Next hunting sendirian kemana lagi?Untuk total harga 63,800 inc pajak dengan rincian;1. Kopi Susu Abang 23k2. Nasi Goreng Pedas Sei Sapi 35k","Setelah lebih dari 5x bolak balik ke Kopi Krintji, awalnya rada ragu sih underestimate gitu tapi ternyata haha menurut gue ini kopi yang ga asal gitu sih.. karna beberapa coffe shop atau cafe gitu makanannya suka asal tapi menurut gue kopi krintji ini worth buat dicoba kenapa??Harganya masih affordable banget dengan rasa yang rich yaa, dari mulai chicken steak nya ini mushroom saucenya enakk!!! Asli ga nyangkaaYakitori nya juga gue pikir bakal b aja tapi lumayan sih ini daun bawangnya fresh cuman kurang bumbu semacam japanese yakitori yang kaya diluar sana Bakso bakarnya ini gue awalnya underestimate! Tp gurih bgt wkwkw dan mozanya ga pelit2!!!!Untuk kopi abang ini, gue tuh suka kopi manis dan ini seinget gue pake salted caramel dan enakk haha buat yang ga terlalu suka kopi kenceng malah gue recommend ini dibanding yang es kopi susu gadis! Kaena yang gadis pake aren jadi kopi nya lebih berasa , kalo yang abang enak saltednya juga nendang!! Overall ga murah2 bgt tapi categorynya masih affordable, enak bgt buat kerja untuk duduk didalam dan wifinya pun oke!! Oh ya karyawannya banyak dan ramah jd jgn takut untuk ga di services oleh mereka!!Mantul","Instagram = @digitamafoodies / @digitamagabumonSalah satu tempat favorit saya untuk berkumpul bersama teman maupun keluarga... Tempatnya sangat nyaman dan juga cukup mudah ditemukan, yaitu di Jalan Kerinci...Selain tempatnya yang nyaman, menu2 makanan dan minuman di coffee shop ini juga patut diacungi jempol karena walaupun harganya terjangkau, rasanya pun juga enak... ^^"
